Source,Date,Researcher,Species,Breeding,Block,Latitude,Longitude
AKN,5/30/2024,"Scalf, Russell",LEGO,NB,'9-17,38.071928,-122.668886
AKN,5/30/2024,"Scalf, Russell",ABOW,NY,'9-17,38.074879,-122.671758
AKN,5/30/2024,"Scalf, Russell",BARS,NY,'9-17,38.075185,-122.672359
AKN,5/30/2024,"Schriock, Beth",CLSW,AE,'12-7,38.047735,-122.621817
AKN,5/31/2024,"Hug, Lisa",CLSW,AE,'1-10,38.27703,-122.94035
AKN,5/31/2024,"Hug, Lisa",WEKI,AE,'1-10,38.27802,-122.94265
AKN,5/31/2024,"Hug, Lisa",CLSW,NB,'1-10,38.27772,-122.94141
AKN,5/31/2024,"Hug, Lisa",TRES,NY,'1-10,38.29147,-122.94807
AKN,5/31/2024,"Kelly, Susan",CORA,AE,'14-15,37.8421,-122.5527
AKN,5/31/2024,"lewis, liz",TRES,AE,'15-11,38.008317,-122.494876
AKN,5/31/2024,"lewis, liz",WBNU,AE,'15-11,38.007605,-122.495194
AKN,5/31/2024,"lewis, liz",ACWO,NY,'15-11,38.00835,-122.49508
AKN,5/31/2024,"Lumpkin, David",TRES,NY,'2-20,38.168218,-122.896641
AKN,5/31/2024,"Lumpkin, David",TRES,NY,'2-22,38.16595,-122.897406
AKN,5/31/2024,"Lumpkin, David",WEBL,NY,'2-22,38.165923,-122.897472
AKN,6/1/2024,"Hatch, Daphne",HAWO,NY,'9-16,38.098315,-122.644
AKN,6/1/2024,"Hug, Lisa",TRES,AE,'5-22,38.16241,-122.77648
AKN,6/1/2024,"Longstreth, Carolyn",ACWO,NE,'6-3,38.088831,-122.849173
AKN,6/2/2024,"Cameron, Heather",WEBL,AE,'11-24,38.12555,-122.52277
AKN,6/2/2024,"lewis, liz",EUST,AE,'3-4,38.09279,-122.94428
AKN,6/2/2024,"lewis, liz",WEBL,AE,'3-4,38.09286,-122.94474
AKN,6/2/2024,"lewis, liz",BARS,AE,'3-4,38.08375,-122.95487
AKN,6/2/2024,"lewis, liz",SAVS,NE,'3-6,38.064535,-122.948709
AKN,6/3/2024,"Bodle, Janet",WIWA,AE,'13-6,37.9569,-122.5778
AKN,6/3/2024,"Bodle, Janet",BGGN,NY,'13-6,37.9579,-122.5759
AKN,6/3/2024,"Bodle, Janet",LEGO,NY,'13-6,37.9579,-122.5759
AKN,6/3/2024,"Flett, MaryAnne",WEBL,AE,'6-24,38.01219,-122.76606
AKN,6/3/2024,"Flett, MaryAnne",PUMA,AE,'6-24,38.0113,-122.76718
AKN,6/3/2024,"lewis, liz",WIWA,AE,'9-20,38.049931,-122.648191
AKN,6/3/2024,"lewis, liz",CALT,NU,'9-20,38.049074,-122.6479993
AKN,6/3/2024,"Perry, Lynn",RTHA,NY,'14-15,37.852147,-122.538233
AKN,6/4/2024,"Hug, Lisa",EUST,AE,'1-23,38.26327,-122.92718
AKN,6/4/2024,"Hug, Lisa",HOSP,AE,'1-23,38.26442,-122.92744
AKN,6/4/2024,"Hug, Lisa",TRES,AE,'1-12,38.26533,-122.94561
AKN,6/4/2024,"Lumpkin, David",BLOY,AE,'2-17,38.19591,-122.933941
AKN,6/4/2024,"Lumpkin, David",DCCO,NY,'2-17,38.197153,-122.935089
AKN,6/5/2024,"Allen, Sarah",VGSW,NE,'3-14,38.124113,-122.88059
AKN,6/5/2024,"Clark, Natalie",VGSW,AE,'13-9,37.912635,-122.609095
AKN,6/5/2024,"Legge, William",ANHU,NU,'14-14,37.869979,-122.526909
AKN,6/5/2024,"lewis, liz",CLSW,AE,'9-13,38.116644,-122.664414
AKN,6/6/2024,"Hillan, Kenneth",WIWA,AE,'9-21,38.024158,-122.6624937
AKN,6/6/2024,"Hillan, Kenneth",BEWR,NY,'9-22,38.0289236,-122.6500351
AKN,6/6/2024,"Humple, Diana",BUSH,NY,'10-10,37.90525,-122.70415
AKN,6/6/2024,"Kelly, Sue",CORA,AE,'2-10,38.1515,-122.9252
AKN,6/6/2024,"Legge, William",HOSP,AE,'14-14,37.86912,-122.50358
AKN,6/6/2024,"Legge, William",HOFI,NY,'14-14,37.86874,-122.50351
AKN,6/6/2024,"lewis, liz",EUST,AE,'2-23,38.135108,-122.912475
AKN,6/7/2024,"Linder, Ann",WEWP,NY,'6-21,38.03858,-122.7858
AKN,6/8/2024,"Battagin, Bob",PYNU,AE,'6-24,38.0158399,-122.7691896
AKN,6/8/2024,"Battagin, Bob",VGSW,AE,'6-24,38.016069,-122.769533
AKN,6/8/2024,"Battagin, Bob",CLSW,AE,'6-24,38.016103,-122.770283
AKN,6/8/2024,"Battagin, Bob",PUMA,AE,'6-24,38.0157997,-122.7750951
AKN,6/8/2024,"Gedney, Jack",BLPH,AE,'12-4,38.08553,-122.58982
AKN,6/8/2024,"Gedney, Jack",BGGN,AE,'12-6,38.07133,-122.59036
AKN,6/8/2024,"Hatch, Daphne",PIWO,NY,'9-16,38.098364,-122.643727
AKN,6/8/2024,"Humple, Diana",ABOW,AE,'8-7,38.17404,-122.72881
AKN,6/8/2024,"Humple, Diana",ABOW,AE,'8-7,38.17924,-122.73456
AKN,6/8/2024,"Humple, Diana",TRES,NY,'8-7,38.17976,-122.73414
AKN,6/9/2024,"Humple, Diana",WEKI,AE,'1-23,38.25197,-122.92426
AKN,6/9/2024,"Humple, Diana",BLPH,AE,'1-23,38.25889,-122.92861
AKN,6/9/2024,"Linder, Ann",WEBL,NY,'9-23,38.01756,-122.67304
AKN,6/9/2024,"Linder, Ann",TRES,NY,'9-23,38.01764,-122.67316
AKN,6/9/2024,"Stanton, Heller",ACWO,AE,'12-12,38.0107,-122.583
AKN,6/10/2024,"Cimmiyotti, Conner",COMU,AE,'2-1,38.22921,-122.98868
AKN,6/10/2024,"Cimmiyotti, Conner",PECO,AE,'2-1,38.24034,-122.99494
AKN,6/10/2024,"Legge, William",OATI,AE,'14-14,37.86949,-122.528541
AKN,6/11/2024,"lewis, liz",PYNU,AE,'5-1,38.248213,-122.865699
AKN,6/11/2024,"Linder, Ann",GBHE,NY,'6-21,38.03594,-122.79131
AKN,6/11/2024,"Weissman, Evan",CLSW,NY,'11-10,38.16315,-122.57513
AKN,6/12/2024,"Hatch, Daphne",WEKI,AE,'9-13,38.111694,-122.656355
AKN,6/12/2024,"lewis, liz",NOFL,NY,'3-4,38.09415,-122.94589
AKN,6/12/2024,"Sexton, David",ATFL,AE,'6-18,38.0708,-122.7785
AKN,6/12/2024,"Sexton, David",TRES,AE,'6-18,38.0708,-122.7785
AKN,6/12/2024,"Sexton, David",WEBL,AE,'6-18,38.0708,-122.7785
AKN,6/12/2024,"Sexton, David",ABOW,NY,'6-18,38.0806,-122.7811
AKN,6/13/2024,"Allen, Sarah",BARS,NY,'3-14,38.123638,-122.882337
AKN,6/13/2024,"Bartling, Don",TUVU,NY,'12-1,38.11333,-122.6182
AKN,6/14/2024,"Scalf, Russell",WEBL,AE,'9-17,38.07095,-122.685472
AKN,6/14/2024,"Scalf, Russell",ACWO,AE,'6-5,38.074138,-122.849966
AKN,6/14/2024,"Scalf, Russell",PYNU,AE,'6-5,38.074309,-122.851613
AKN,6/15/2024,"Clark, Natalie",ACWO,NY,'13-7,37.924619,-122.609339
AKN,6/15/2024,"Hillan, Kenneth",BARS,NB,'9-10,38.0268137,-122.7163246
AKN,6/15/2024,"Hillan, Kenneth",AMCR,NY,'9-10,38.0220734,-122.7024784
AKN,6/15/2024,"Hunn, Eugene",CLSW,NB,'8-10,38.156627,-122.702333
AKN,6/15/2024,"Hunn, Eugene",EUST,NY,'8-10,38.156487,-122.693029
AKN,6/15/2024,"Hunn, Eugene",BRBL,NY,'8-10,38.157996,-122.693044
AKN,6/15/2024,"Hunn, Eugene",EUST,NY,'8-10,38.157451,-122.693253
AKN,6/15/2024,"Hunn, Eugene",EUST,NY,'8-10,38.157847,-122.693397
AKN,6/16/2024,"Hillan, Kenneth",BUSH,AE,'9-10,38.0299826,-122.7061211
AKN,6/16/2024,"Hillan, Kenneth",LASP,AE,'9-10,38.0277069,-122.7142294
AKN,6/16/2024,"Hillan, Kenneth",BARS,AE,'9-10,38.0268137,-122.7163246
AKN,6/16/2024,"Hillan, Kenneth",ATFL,NY,'9-10,38.0295204,-122.706794
AKN,6/16/2024,"Humple, Diana",CLSW,AE,'1-23,38.26295,-122.92794
AKN,6/17/2024,"Cimmiyotti, Conner",COMU,AE,'2-1,38.22921,-122.98868
AKN,6/17/2024,"Cimmiyotti, Conner",PECO,AE,'2-1,38.24034,-122.99494
AKN,6/17/2024,"Hug, Lisa",CLSW,AE,'5-8,38.182285,-122.839238
AKN,6/17/2024,"Hug, Lisa",BRBL,NY,'5-8,38.18233,-122.83917
AKN,6/17/2024,"Hug, Lisa",BARS,NY,'5-8,38.182517,-122.839329
AKN,6/17/2024,"lewis, liz",HOOR,NU,'13-14,37.983705,-122.518081
AKN,6/17/2024,"Sexton, David",CLSW,AE,'6-18,38.0829,-122.7785
AKN,6/18/2024,"Clark, Natalie",NOFL,AE,'13-11,37.890247,-122.621846
AKN,6/18/2024,"Clark, Natalie",BARS,NY,'13-11,37.88338,-122.627155
AKN,6/18/2024,"Eberhard, Sam",PUMA,AE,'10-15,37.96392,-122.66346
AKN,6/18/2024,"Eberhard, Sam",BUSH,NY,'10-15,37.9641,-122.66429
AKN,6/18/2024,"Scalf, Russell",WEFL,NU,'9-18,38.074334,-122.655472
AKN,6/19/2024,"Hillan, Kenneth",WEBL,NY,'9-10,38.0293171,-122.7056058
AKN,6/19/2024,"Hillan, Kenneth",BEWR,NY,'9-10,38.0299839,-122.7060108
AKN,6/19/2024,"Humple, Diana",BLPH,AE,'9-1,38.11596,-122.74501
AKN,6/19/2024,"Humple, Diana",WEFL,NE,'9-1,38.11551,-122.7437
AKN,6/19/2024,"Nigro, Larry",HUVI,NY,'2-24,38.13479,-122.896346
AKN,6/19/2024,"Nigro, Larry",BEKI,NY,'2-24,38.138248,-122.896665
AKN,6/20/2024,"Hillan, Kenneth",VGSW,AE,'9-21,38.0359553,-122.6770084
AKN,6/20/2024,"Hillan, Kenneth",OATI,AE,'9-21,38.0398514,-122.6781648
AKN,6/20/2024,"Hillan, Kenneth",BEWR,AE,'9-21,38.0402435,-122.6784629
AKN,6/20/2024,"Kelly, Susan",WEGU,AE,'2-10,38.16664,-122.95176
AKN,6/20/2024,"Kelly, Susan",PECO,AE,'2-10,38.16664,-122.95176
AKN,6/20/2024,"Sexton, David",CORA,NU,'6-16,38.0869,-122.7529
AKN,6/21/2024,"Kelly, Sue",VGSW,AE,'14-15,37.8343,-122.5331
AKN,6/21/2024,"Kelly, Sue",CLSW,AE,'14-15,37.8361,-122.5432
AKN,6/21/2024,"Kelly, Sue",HOFI,AE,'14-15,37.8361,-122.5432
AKN,6/21/2024,"Silverstein, Sylvie",WEFL,AE,'2-22,38.14591,-122.87835
AKN,6/22/2024,"Gedney, Jack",ACWO,AE,'12-6,38.07515,-122.57573
AKN,6/22/2024,"Hug, Lisa",WEKI,AE,'5-9,38.15167,-122.85744
AKN,6/22/2024,"Hug, Lisa",CLSW,AE,'5-9,38.156199,-122.86343
AKN,6/22/2024,"Hug, Lisa",CLSW,AE,'5-21,38.16581,-122.80869
AKN,6/22/2024,"Humple, Diana",CLSW,AE,'6-20,38.05025,-122.7587
AKN,6/22/2024,"Humple, Diana",WEBL,NY,'6-20,38.05037,-122.75674
AKN,6/24/2024,"Lau, Matt",BARS,NY,'3-2,38.1192052,-122.9512149
AKN,6/26/2024,"Lau, Matt",WCSP,NE,'2-12,38.134447,-122.9389054
AKN,6/26/2024,"Lau, Matt",KILL,NE,'2-12,38.1337143,-122.9403967
AKN,6/26/2024,"Lau, Matt",SAVS,NE,'2-12,38.13054,-122.9419
AKN,6/27/2024,"Sexton, David",WEBL,AE,'6-6,38.0806,-122.8155
AKN,6/28/2024,"Sexton, David",CLSW,AE,'10-18,37.9402,-122.6384
AKN,6/28/2024,"Sexton, David",PUMA,AE,'10-18,37.93966,-122.64937
AKN,6/29/2024,"Scalf, Russell",BARS,AE,'5-8,38.182534,-122.839254
AKN,6/29/2024,"Scalf, Russell",EUCD,NU,'5-8,38.182413,-122.838842
AKN,6/30/2024,"Mortimer, Whitney",WEFL,NY,'13-8,37.91687,-122.57879
AKN,7/1/2024,"Brown, Ronald",CLSW,NB,'10-1,37.979097,-122.735504
AKN,7/1/2024,"Brown, Ronald",EUST,NY,'10-1,37.9795,-122.73539
AKN,7/1/2024,"Cimmiyotti, Conner",COMU,AE,'2-1,38.22921,-122.98868
AKN,7/1/2024,"Cimmiyotti, Conner",PECO,AE,'2-1,38.24034,-122.99494
AKN,7/2/2024,"Bartling, Don",AMRO,AE,'12-1,38.11717,-122.61422
AKN,7/2/2024,"Hillan, Kenneth",WEFL,NY,'9-10,38.0297251,-122.7018876
AKN,7/2/2024,"lewis, liz",CLSW,AE,'12-7,38.047764,-122.621738
AKN,7/8/2024,"Cimmiyotti, Conner",COMU,AE,'2-1,38.22921,-122.98868
AKN,7/8/2024,"Cimmiyotti, Conner",WEGU,AE,'2-1,38.22921,-122.98868
AKN,7/8/2024,"Cimmiyotti, Conner",PECO,AE,'2-1,38.22921,-122.98868
AKN,7/8/2024,"lewis, liz",AMRO,NY,'9-20,38.045155,-122.630415
AKN,7/9/2024,"lewis, liz",BRCR,NY,'9-11,38.019889,-122.726649
AKN,7/10/2024,"Hillan, Kenneth",WEME,NY,'12-9,38.0333331,-122.6192025
AKN,7/10/2024,"Hillan, Kenneth",GRSP,NY,'9-22,38.0360494,-122.6265038
AKN,7/10/2024,"Kelly, Susan",CLSW,AE,'11-12,38.1435,-122.5673
AKN,7/10/2024,"Weissman, Evan",CLSW,AE,'11-10,38.15262,-122.57129
AKN,7/10/2024,"Weissman, Evan",VGSW,NY,'11-10,38.15363,-122.56981
AKN,7/11/2024,"Longstreth, Carolyn",BARS,AE,'6-3,38.103246,-122.857175
AKN,7/11/2024,"Longstreth, Carolyn",CLSW,AE,'6-3,38.103246,-122.857175
AKN,7/13/2024,"Hug, Lisa",VGSW,AE,'3-16,38.10333,-122.90299
AKN,7/13/2024,"Hug, Lisa",BARS,NU,'3-9,38.04089,-122.98049
AKN,7/13/2024,"Hug, Lisa",WEBL,NY,'3-9,38.039975,-122.981694
AKN,7/14/2024,"Cimmiyotti, Conner",COMU,AE,'2-1,38.22921,-122.98868
AKN,7/14/2024,"Cimmiyotti, Conner",WEGU,AE,'2-1,38.22921,-122.98868
AKN,7/14/2024,"Cimmiyotti, Conner",PIGU,AE,'2-1,38.24034,-122.99494
AKN,7/14/2024,"Cimmiyotti, Conner",PECO,AE,'2-1,38.24034,-122.99494
AKN,7/14/2024,"Cimmiyotti, Conner",WEBL,NY,'2-1,38.2238,-122.97904
AKN,7/14/2024,"Hug, Lisa",CLSW,NY,'12-12,38.00587,-122.57408
AKN,7/15/2024,"Allen, Sarah",WEGU,AE,'7-18,37.947239,-122.7859042
AKN,7/15/2024,"Hunn, Eugene",CLSW,NY,'13-18,37.941538,-122.526841
AKN,4/16/2025,"lewis, liz",GREG,AE,'8-19,38.17655,-122.673468
AKN,4/16/2025,"lewis, liz",GBHE,AE,'8-19,38.17655,-122.673468
AKN,4/18/2025,"Clark, Natalie",ACWO,AE,'10-15,37.965055,-122.658319
AKN,4/18/2025,"Clark, Natalie",OSPR,AE,'10-15,37.965047,-122.658577
AKN,4/18/2025,"Clark, Natalie",CANG,AE,'10-15,37.964192,-122.664579
AKN,4/18/2025,"Humple, Diana",EUST,NB,'6-20,38.04745,-122.75292
AKN,4/19/2025,"Stanton, Heller",HOFI,NB,'12-12,38.01913,-122.57645
AKN,4/20/2025,"Schriock, Beth",GREG,NB,'12-17,38.07725,-122.53124
AKN,4/20/2025,"Brown, Ronald",GREG,AE,'13-24,37.887486,-122.514089
AKN,4/20/2025,"Brown, Ronald",DCCO,AE,'13-24,37.887486,-122.514089
AKN,4/20/2025,"Brown, Ronald",GBHE,NY,'13-24,37.887486,-122.514089
AKN,4/20/2025,"Scalf, Russell",VGSW,AE,'6-5,38.078115,-122.855184
AKN,4/22/2025,"Allen, Sarah",WEGU,NB,'7-18,37.947151,-122.785923
AKN,4/22/2025,"Nigro, Larry",BGGN,NB,'12-10,38.03695,-122.5776
AKN,4/25/2025,"Humple, Diana",BUSH,NB,'10-1,37.98514,-122.74921
AKN,4/25/2025,"Scalf, Russell",AMCR,AE,'6-19,38.044042,-122.790973
AKN,4/26/2025,"Hug, Lisa",BARS,AE,'2-6,38.189437,-122.954777
AKN,4/26/2025,"Stanton, Heller",ACWO,AE,'12-12,38.01912,-122.57766
AKN,4/28/2025,"lewis, liz",BUSH,AE,'2-13,38.248168,-122.906753
AKN,4/28/2025,"Weissman, Evan",ACWO,AE,'11-10,38.15372,-122.57357
AKN,4/28/2025,"Weissman, Evan",EUST,AE,'11-10,38.15372,-122.57357
AKN,5/1/2025,"Hug, Lisa",PYNU,AE,'4-12,38.260817,-122.838373
AKN,5/1/2025,"Hug, Lisa",DOWO,NB,'4-12,38.260817,-122.838373
AKN,5/2/2025,"Bartling, Don",RTHA,AE,'12-1,38.12135,-122.59876
AKN,5/2/2025,"Bartling, Don",RSHA,AE,'12-1,38.12191,-122.6054
AKN,5/2/2025,"Bartling, Don",RSHA,AE,'12-1,38.11325,-122.61996
AKN,5/6/2025,"Brown, Ronald",CLSW,AE,'10-1,37.979143,-122.735404
AKN,5/6/2025,"Bartling, Don",DOWO,AE,'12-1,38.11523,-122.60244
AKN,5/7/2025,"lewis, liz",RTHA,AE,'1-23,38.252389,-122.924536
AKN,5/8/2025,"lewis, liz",TRES,AE,'3-13,38.11964,-122.90994
AKN,5/8/2025,"lewis, liz",BARS,NB,'3-13,38.12237,-122.90853
AKN,5/8/2025,"Scalf, Russell",BLPH,AE,'6-19,38.043718,-122.792028
AKN,5/8/2025,"Sexton, David",BARS,AE,'3-10,38.028,-122.9615
AKN,5/9/2025,"lewis, liz",HOFI,AE,'9-19,38.05302,-122.66901
AKN,5/10/2025,"Allen, Sarah",EUST,NY,'3-14,38.124196,-122.884723
AKN,5/12/2025,"Sexton, David",TRES,AE,'13-3,37.9674,-122.6119
AKN,5/13/2025,"Brown, Ronald",CASJ,NY,'10-3,37.97079,-122.73061
AKN,5/13/2025,"Scalf, Russell",BARS,AE,'3-9,38.041402,-122.981069
AKN,5/13/2025,"Scalf, Russell",BARS,NB,'3-7,38.047392,-122.988423
AKN,5/14/2025,"Allen, Sarah",EUST,NY,'3-14,38.123738,-122.88439
AKN,5/14/2025,"Sexton, David",BARS,NU,'3-10,38.028,-122.9615
AKN,5/16/2025,"Humple, Diana",KILL,AE,'3-17,38.08234,-122.9314
AKN,5/16/2025,"lewis, liz",CLSW,AE,'8-21,38.161269,-122.675592
AKN,5/18/2025,"lewis, liz",NUWO,NY,'8-23,38.132764,-122.682243
AKN,5/18/2025,"lewis, liz",CORA,NY,'8-23,38.133642,-122.683919
AKN,5/20/2025,"Clark, Natalie",WAVI,NY,'13-9,37.910147,-122.620596
AKN,5/21/2025,"lewis, liz",CBCH,AE,'9-20,38.051334,-122.64556
AKN,5/21/2025,"lewis, liz",STJA,NY,'9-20,38.053536,-122.64859
AKN,5/21/2025,"Scalf, Russell",NOFL,AE,'3-4,38.084604,-122.954288
AKN,5/21/2025,"Scalf, Russell",COYE,AE,'3-6,38.083179,-122.954303
AKN,5/21/2025,"Scalf, Russell",WCSP,AE,'3-6,38.079097,-122.956428
AKN,5/21/2025,"Scalf, Russell",BARS,NB,'3-4,38.083589,-122.954902
AKN,5/21/2025,"Scalf, Russell",EUST,NY,'3-4,38.084392,-122.954364
AKN,5/21/2025,"Scalf, Russell",BLPH,NY,'3-4,38.083589,-122.954902
AKN,5/22/2025,"Hillan, Kenneth",ANHU,AE,'10-14,37.9957851,-122.6423231
AKN,5/22/2025,"Hillan, Kenneth",PAWR,NY,'10-14,37.9951407,-122.6374633
AKN,5/22/2025,"Hug, Lisa",WEBL,AE,'5-8,38.18218,-122.83942
AKN,5/22/2025,"Mortimer, Whitney",CASJ,NY,'5-7,38.1736111,-122.848056
AKN,5/22/2025,"Scalf, Russell",TRES,AE,'5-6,38.189793,-122.839692
AKN,5/26/2025,"Schriock, Beth",CLSW,AE,'12-7,38.04773,-122.62173
AKN,5/27/2025,"Sexton, David",EUST,NY,'3-10,38.0282,-122.9616
AKN,5/29/2025,"Scalf, Russell",EUST,AE,'2-23,38.129371,-122.905985
AKN,5/29/2025,"Hug, Lisa",TRES,AE,'4-12,38.262,-122.83829
AKN,5/29/2025,"Hug, Lisa",VGSW,AE,'4-12,38.26177,-122.83829
AKN,5/29/2025,"lewis, liz",TRES,AE,'11-21,38.15674,-122.55454
AKN,5/29/2025,"lewis, liz",COYE,AE,'11-21,38.157221,-122.557669
AKN,5/29/2025,"Scalf, Russell",BUSH,AE,'2-23,38.126051,-122.907106
AKN,5/29/2025,"Scalf, Russell",BLPH,AE,'2-23,38.12998,-122.907969
AKN,5/29/2025,"Scalf, Russell",BARS,AE,'2-23,38.12998,-122.907969
AKN,5/29/2025,"Scalf, Russell",CLSW,AE,'2-23,38.12998,-122.907969
AKN,5/30/2025,"lewis, liz",VGSW,AE,'11-9,38.161353,-122.618705
AKN,6/3/2025,"Hug, Lisa",CLSW,AE,'2-18,38.192884,-122.90382
AKN,6/3/2025,"lewis, liz",PYNU,AE,'5-12,38.145846,-122.818844
AKN,6/3/2025,"lewis, liz",CBCH,NY,'5-12,38.14374,-122.815834
AKN,6/3/2025,"Scalf, Russell",EUST,AE,'3-13,38.118954,-122.909263
AKN,6/3/2025,"Scalf, Russell",TRES,AE,'3-13,38.119484,-122.909561
AKN,6/3/2025,"Scalf, Russell",SPTO,AE,'3-13,38.119261,-122.909671
AKN,6/4/2025,"Wimpfheimer, David",BARS,AE,'3-13,38.116825,-122.9256
AKN,6/6/2025,"Schriock, Beth",CLSW,AE,'12-7,38.04773,-122.62173
AKN,6/7/2025,"Mortimer, Whitney",BUSH,NY,'13-8,37.920116,-122.564019
AKN,6/10/2025,"Schriock, Beth",CLSW,AE,'12-7,38.04773,-122.62173
AKN,6/11/2025,"lewis, liz",KILL,NU,'5-5,38.191605,-122.85655
AKN,6/11/2025,"Scalf, Russell",WEBL,AE,'5-6,38.191681,-122.841405
AKN,6/11/2025,"Scalf, Russell",TRES,AE,'5-6,38.191944,-122.842641
AKN,6/12/2025,"Allen, Sarah",WEFL,NE,'3-14,38.122695,-122.881237
AKN,6/12/2025,"Brown, Ronald",WEBL,NY,'13-22,37.90495,-122.52495
AKN,6/13/2025,"Allen, Sarah",VGSW,NE,'3-14,38.124845,-122.883545
AKN,6/13/2025,"Cimmiyotti, Conner",EUST,AE,'2-1,38.22403,-122.97886
AKN,6/13/2025,"Cimmiyotti, Conner",COMU,NE,'2-1,38.229935,-122.994331
AKN,6/13/2025,"Cimmiyotti, Conner",PECO,NE,'2-1,38.229935,-122.994331
AKN,6/16/2025,"lewis, liz",ATFL,NY,'6-2,38.107701,-122.839587
AKN,6/17/2025,"Battagin, Bob",ATFL,NY,'9-4,38.087061,-122.707575
AKN,6/18/2025,"lewis, liz",VGSW,AE,'5-12,38.14576,-122.817208
AKN,6/18/2025,"lewis, liz",EUST,AE,'5-12,38.145771,-122.818759
AKN,6/18/2025,"lewis, liz",CAQU,NY,'5-12,38.145799,-122.817176
AKN,6/19/2025,"Clark, Natalie",ACWO,NY,'13-9,37.910992,-122.624015
AKN,6/23/2025,"Humple, Diana",BARS,AE,'3-15,38.09566,-122.93663
AKN,6/23/2025,"Humple, Diana",CLSW,AE,'3-15,38.09588,-122.93716
AKN,6/25/2025,"lewis, liz",BARS,AE,'2-22,38.161943,-122.893643
AKN,6/25/2025,"Schriock, Beth",CLSW,AE,'12-7,38.04773,-122.62173
AKN,6/28/2025,"lewis, liz",RTHA,NY,'5-20,38.18534,-122.75064
AKN,6/28/2025,"Humple, Diana",HOFI,NU,'5-18,38.18983,-122.77961
AKN,6/29/2025,"Allen, Sarah",WEGU,NY,'3-14,38.12549,-122.881078
AKN,6/29/2025,"Allen, Sarah",VGSW,NY,'3-14,38.12480898,-122.883522
AKN,7/1/2025,"Weissman, Evan",CLSW,NY,'11-10,38.15505,-122.57216
AKN,7/4/2025,"Brown, Ronald",CHSP,NE,'10-1,37.99579,-122.72219
AKN,7/4/2025,"lewis, liz",RBNU,AE,'10-17,37.946237,-122.664983
AKN,7/6/2025,"Humple, Diana",VGSW,AE,'6-12,38.01501,-122.81832
AKN,7/7/2025,"Schriock, Beth",OSPR,NY,'15-11,38.00669,-122.47378
AKN,7/8/2025,"Clark, Natalie",ACWO,NY,'13-9,37.911632,-122.614274
AKN,7/8/2025,"lewis, liz",OSPR,NY,'15-11,38.00669,-122.47378
AKN,7/9/2025,"Brown, Ronald",VGSW,NY,'9-8,38.04977,-122.71203
AKN,7/9/2025,"Brown, Ronald",HOFI,NY,'9-8,38.05058,-122.71293
AKN,7/9/2025,"Brown, Ronald",TRES,NY,'9-8,38.05058,-122.71293
AKN,7/9/2025,"Hillan, Kenneth",VGSW,NY,'10-16,37.9692274,-122.625671
AKN,7/9/2025,"Hillan, Kenneth",WREN,NY,'10-16,37.9633364,-122.6266959
AKN,7/9/2025,"Hillan, Kenneth",RTHA,NY,'10-16,37.961004,-122.629101
AKN,7/9/2025,"Hillan, Kenneth",COHA,NY,'10-16,37.96296,-122.6313871
AKN,7/10/2025,"Allen, Hilary",TRES,AE,'10-19,37.930999,-122.682059
AKN,7/11/2025,"Babicz, Larissa",WIWA,NY,'10-3,37.97423,-122.73763
AKN,7/12/2025,"Humple, Diana",WEGU,AE,'2-1,38.23036,-122.99438
AKN,7/12/2025,"Humple, Diana",PECO,AE,'2-1,38.23955,-122.99561
AKN,7/12/2025,"Humple, Diana",CLSW,NU,'2-6,38.18991,-122.95525
AKN,7/12/2025,"Humple, Diana",BARS,NY,'2-6,38.18935,-122.95472
AKN,7/14/2025,"Babicz, Larissa",AMRO,NY,'6-10,38.03457,-122.82591
AKN,7/15/2025,"lewis, liz",OSPR,NY,'15-11,38.00669,-122.47378
